Sentence,NER
"Moreover , the high expression level of c - myc , characteristic of the parental MPC11 cells carrying the t ( 12 ; 15 ) translocation , is down - regulated in the hybrids to that in unfused fibroblasts .",O O O O O O O B I I O O O O O O O O O B I I I I I I O O O O O O O O O O O O O O
"Therefore , inactivation of the IgH 3 ' enhancer is a multifactorial process affecting several transcription factors that control the cell - specific and developmental activity of the enhancer .",O O O O O B I I I O O O O O O B I O O O O O O O O O O O B O
Activation of the NF - kappaB transcription factor in a T - lymphocytic cell line by hypochlorous acid .,O O O B I I B I O O O O O O O O O O O
"During inflammatory reactions , many oxidative species are produced , one of which is hypochlorous acid ( HOCl ) , which is responsible for the microbicidal effects of activated human polymorphonuclear leukocytes .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Treatment of a T - lymphocytic cell line with micromolar concentrations of HOCl promoted the appearance of transcription factor NF - kappaB ( the heterodimer p50 / p65 ) in the nucleus of the cells , even in the absence of de novo protein synthesis .",O O O O O O O O O O O O O O O O O B I B I I O O B I I I O O O O O O O O O O O O O O O O O O
Western blot analysis of the NF - kappaB inhibitory subunits ( IkappaB ) demonstrated that both IkappaB - alpha proteolysis and p105 processing were induced by the treatment .,O O O O O B I I I I O B O O O O B O O O O B O O O O O O O
"Various antioxidants , such as pyrrolidine dithiocarbamate , p - bromophenacyl - bromide and nordihydroguaiaretic acid could strongly reduce NF - kappaB translocation , demonstrating the importance of oxidative species in the transduction mechanism .",O O O O O O O O O O O O O O O O O O O B I I O O O O O O O O O O O O O
"Moreover , ACH - 2 cells treated with HOCl or H2O2 released tumour necrosis factor - alpha ( TNF - alpha ) in the supernatants .",O O O O O O O O O O O O B I I I I O B I I O O O O O
The importance of TNF - alpha release in NF - kappaB induction by HOCl or H2O2 was demonstrated by the fact that : ( 1 ) the nuclear appearance of NF - kappaB was promoted in untreated cells ; and ( 2 ) synergism between TNF - alpha and HOCl was detected .,O O O B I I O O B I I O O O O O O O O O O O O O O O O O O O B I I O O O O O O O O O O O O B I I O O O O O
Rapid Ca2 + - mediated activation of Rap1 in human platelets .,O O O O O O O B O O O O
"We have developed a novel assay to monitor the active , GTP - bound form of Rap1 based on the differential affinity of Rap1GTP and Rap1GDP for the Rap binding domain of RalGDS ( RBD ) .",O O O O O O O O O O O B I I I O B O O O O O O B O B O O B I I O B O B O O
Binding to RBD increased from undetectable levels in resting platelets to > 50 % of total Rap1 within 30 s after stimulation .,O O B O O O O O O O O O O O O O B O O O O O O
An increase in the intracellular Ca2 + concentration is both necessary and sufficient for Rap1 activation since it was induced by agents that increase intracellular Ca2 + and inhibited by a Ca2 + - chelating agent .,O O O O O O O O O O O O O O B O O O O O O O O O O O O O O O O O O O O O O
Neither inhibition of translocation of Rap1 to the cytoskeleton nor inhibition of platelet aggregation affected thrombin - induced activation of Rap1 .,O O O O O B O O O O O O O O O B O O O O B O
"In contrast , prostaglandin I2 ( PGI2 ) , a strong negative regulator of platelet function , inhibited agonist - induced as well as Ca2 + - induced activation of Rap1 .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B O
Physical interactions between Ets and NF - kappaB / NFAT proteins play an important role in their cooperative activation of the human immunodeficiency virus enhancer in T cells .,O O O B I I I I I I I O O O O O O O O O O B I I I O O O O
"Similar arrays of functionally important NF - kappaB / NFAT and Ets binding sites are present in the transcriptional enhancers of human immunodeficiency viruses types 1 and 2 ( HIV - 1 and HIV - 2 ) , suggesting that this pattern of nuclear protein binding sites reflects an evolutionarily conserved mechanism for regulating inducible T - cell gene expression that has been co - opted during HIV evolution .",O O O O O B I I I I I I I I O O O O B I O O O O O O O O O O O O O O O O O O O O O O O B I I I O O O O O O O O O O O O O O O O O O O O O O O
"Despite these findings , the molecular mechanisms by which Ets and NF - kappaB / NFAT proteins cooperatively regulate inducible T - cell gene expression remained unknown .",O O O O O O O O O B I I I I I I I O O O O O O O O O O O
"In the studies described in this report , we demonstrated a physical interaction between multiple Ets and NF - kappaB / NFAT proteins both in vitro and in activated normal human T cells .",O O O O O O O O O O O O O O O B I I I I I I I O O O O O O O O O O O
This interaction is mediated by the Ets domain of Ets proteins and the C - terminal region of the Rel homology domains of NF - kappaB / NFAT proteins .,O O O O O O B I O B I O O O O O O O O O O O O B I I I I I O
"In addition , the Ets - NF - kappaB / NFAT interaction requires the presence of DNA binding sites for both proteins , as it is abolished by the DNA intercalating agents propidium iodide and ethidium bromide and enhanced by the presence of synthetic oligonucleotides containing binding sites for Ets and NF - kappaB proteins .",O O O O B O B I I O B O O O O O B I I O O O O O O O O O O O O O O O O O O O O O O O O O O O B I O B O B I I I O
"A dominant - negative mutant of NF - kappaB p50 that binds DNA but fails to interact with Ets proteins inhibits the synergistic activation of the HIV - 1 and HIV - 2 enhancers by NF - kappaB ( p50 + p65 ) and Ets - 1 , suggesting that physical interaction between Ets and NF - kappaB proteins is required for the transcriptional activity of the HIV - 1 and HIV - 2 enhancers .",O O O O O O B I I I O O O O O O O O B I O O O O O O B I I I I I I I O B I I O B O B O O B I I O O O O O O B O B I I I O O O O O O O O B I I I I I I I O
"Taken together , these findings suggest that evolutionarily conserved physical interactions between Ets and NF - kappaB / NFAT proteins are important in regulating the inducible expression of T - cell genes and viruses .",O O O O O O O O O O O O B I I I I I I I O O O O O O O O B I I I O O O
These interactions represent a potential target for the development of novel immunosuppressive and antiviral therapies .,O O O O O O O O O O O O O O O O
"An acute myeloid leukemia gene , AML1 , regulates transcriptional activation and hemopoietic myeloid cell differentiation antagonistically by two alternative spliced forms .",O B I I I O B O O O O O O O O O O O O O O O O
The AML1 gene on chromosome 21 is disrupted in the ( 8 ; 21 ) ( q22 ; q22 ) and ( 3 ; 21 ) ( q26 ; q22 ) translocations associated with myelogenous leukemias and encodes a DNA - binding protein .,O B I O B I O O O O B I I I I I I I I I I I I I I I I I I I I I O O O O O O O B I I I O
"Both forms have DNA - binding domain , but AML1a lacks a putative transcriptional activation domain which AML1b has .",O O O B I I I O O B O O O O O O O B O O
"Here we demonstrate that AML1a , which solely has no effects as a transcriptional regulator , dominantly suppresses transcriptional activation by AML1b , and that AML1a exhibits the higher affinity for DNA - binding than AML1b .",O O O O B O O O O O O O O O O O O O O O O B O O O B O O O O O O O O O B O
"Furthermore a dominant negative form of AML1 , AML1a , totally suppressed granulocytic differentiation otherwise induced by granulocyte colony - stimulating factor when AML1a was overexpressed in 32Dc13 murine myeloid cells .",O O B I I O B O B O O O O O O O O B I I I I O B O O O O O O O O
Such differentiation block by AML1a was canceled by the concomitant overexpression of AML1b .,O O O O B O O O O O O O B O
"In addition , we observed an altered expression level of AML1 along with the myeloid differentiation in several hemopoietic cell lines .",O O O O O O O O O O B O O O O O O O O O O O
"In these cases , at least , the AML1 expression level is a potential regulator for myeloid cell differentiation .",O O O O O O O O B O O O O O O O O O O O
"Nuclear factor - kappa B potently up - regulates the promoter activity of RANTES , a chemokine that blocks HIV infection .",B I I I I O O O O O O O O B O O O O O O O O
The complex network of cytokines that are involved in inflammatory and immunoregulatory responses plays a critical role in the pathogenesis of HIV infection .,O O O O B O O O O O O O O O O O O O O O O O O O
"RANTES ( regulated upon activation , normal T cell expressed and secreted ) is a cytokine that belongs to the beta - chemokine family ; it is chemoattractant for CD4 + / CD45RO T cells , it is produced by various cell types including CD8 + and CD4 + T cells as well as monocytes / macrophages , and has recently been shown to suppress replication of macrophage - tropic strains of HIV in CD4 + T cells .",B O B I I I I I I I I I O O O B O O O O B I I I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"To investigate the molecular mechanisms of RANTES expression , the RANTES promoter region was analyzed by transient expression and gel - mobility shift assays .",O O O O O O B O O O B I I O O O O O O O O O O O O
"We demonstrate that : 1 ) RANTES promoter activity is up - regulated by PMA plus ionomycin , coexpression of the p65 subunit of nuclear factor ( NF ) - kappa B , the proinflammatory cytokines TNF - alpha and IL - 1 beta , and the CD28 costimulatory pathway ; 2 ) the RANTES promoter region contains four NF - kappa B binding sites at positions - 30 , - 44 , - 213 , and - 579 relative to the transcription start site ; 3 ) one site ( - 213 ) is an NF - AT ( nuclear factor of activated T cells ) binding site that also has weak affinity to NF - kappa B , and the most distal site ( - 579 ) also serves as a CD28 - responsive element ; and 4 ) mutation on any of those NF - kappa B sites or coexpression of I kappa B alpha ( cytoplasmic inhibitor of NF - kappa B ) markedly reduced the promoter activity .",O O O O O O B O O O O O O O O O O O O O O B I O B I I I I I I I O O B I B I I O B I I I O O O B O O O O O O B I I O O B I I I I I O B I I I I I I I I I I I I O O O B I I O O O O O O O O O O O B I I I I I I I I I I I I O O O O O O B I I I O O O O O O O O O O O O O O B I I I O O O O O O O O O B I I I I O O O B I I I O B I I I I I I O O O O O O O
"Thus , NF - kappa B , a potent transcriptional activator of HIV expression , is also involved in the expression of RANTES , a chemokine that blocks infection by macrophage - tropic strains of HIV .",O O B I I I O O O O O O O O O O O O O O O O B O O B O O O O O O O O O O O
Pivotal role for the NFIL3 / E4BP4 transcription factor in interleukin 3 - mediated survival of pro - B lymphocytes .,O O O O B I I I I O B I O O O O O O O O O
